174.51.242.195 - - [01/Feb/2010:21:49:34 -0700] "GET / HTTP/1.1" 200 2858 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [01/Feb/2010:21:49:59 -0700] "GET /users/login/ HTTP/1.1" 200 2762 "http://www.criticcomrade.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [01/Feb/2010:21:50:04 -0700] "GET / HTTP/1.1" 200 3691 "http://www.criticcomrade.com/users/login/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [01/Feb/2010:21:50:04 -0700] "POST /form/login/ HTTP/1.1" 302 20 "http://www.criticcomrade.com/users/login/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
77.88.27.27 - - [02/Feb/2010:01:53:31 -0700] "GET / HTTP/1.1" 200 2858 "-" "Yandex/1.01.001 (compatible; Win16; I)"
77.88.27.27 - - [02/Feb/2010:04:59:47 -0700] "GET /faq/ HTTP/1.1" 200 3201 "-" "Yandex/1.01.001 (compatible; Win16; I)"
77.88.27.27 - - [02/Feb/2010:06:32:55 -0700] "GET /about/ HTTP/1.1" 200 3463 "-" "Yandex/1.01.001 (compatible; Win16; I)"
192.18.101.5 - - [02/Feb/2010:09:44:23 -0700] "GET / HTTP/1.1" 200 3715 "-" "Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.0.17) Gecko/2010010604 Ubuntu/9.04 (jaunty) Firefox/3.0.17"
81.25.58.23 - - [02/Feb/2010:11:46:30 -0700] "GET / HTTP/1.1" 200 16694 "http://criticcomrade.com" "ovale_total/0.1"
81.25.58.23 - - [02/Feb/2010:11:46:30 -0700] "GET / HTTP/1.1" 301 359 "http://www.ovale.ru" "ovale_total/0.1"
192.18.101.5 - - [02/Feb/2010:14:47:37 -0700] "GET / HTTP/1.1" 200 2875 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; en-US) AppleWebKit/532.9 (KHTML, like Gecko) Chrome/5.0.307.1 Safari/532.9"
192.18.101.5 - - [02/Feb/2010:14:48:00 -0700] "GET /movies/id/2010-when-in-rome/ HTTP/1.1" 200 6548 "http://www.criticcomrade.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; en-US) AppleWebKit/532.9 (KHTML, like Gecko) Chrome/5.0.307.1 Safari/532.9"
192.18.101.5 - - [02/Feb/2010:14:48:04 -0700] "GET /common/img/movie/2010-when-in-rome_poster.jpg HTTP/1.1" 200 5706 "http://www.criticcomrade.com/movies/id/2010-when-in-rome/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; en-US) AppleWebKit/532.9 (KHTML, like Gecko) Chrome/5.0.307.1 Safari/532.9"
192.18.101.5 - - [02/Feb/2010:14:48:45 -0700] "GET /faq/ HTTP/1.1" 200 3201 "http://www.criticcomrade.com/movies/id/2010-when-in-rome/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; en-US) AppleWebKit/532.9 (KHTML, like Gecko) Chrome/5.0.307.1 Safari/532.9"
192.18.101.5 - - [02/Feb/2010:14:49:12 -0700] "GET /users/new-user/ HTTP/1.1" 200 3011 "http://www.criticcomrade.com/faq/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; en-US) AppleWebKit/532.9 (KHTML, like Gecko) Chrome/5.0.307.1 Safari/532.9"
192.18.101.5 - - [02/Feb/2010:14:50:26 -0700] "GET / HTTP/1.1" 200 2875 "http://www.criticcomrade.com/users/new-user/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; en-US) AppleWebKit/532.9 (KHTML, like Gecko) Chrome/5.0.307.1 Safari/532.9"
192.18.101.5 - - [02/Feb/2010:14:50:39 -0700] "GET /users/tutorial/step-1/ HTTP/1.1" 200 4959 "http://www.criticcomrade.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; en-US) AppleWebKit/532.9 (KHTML, like Gecko) Chrome/5.0.307.1 Safari/532.9"
174.129.136.94 - - [02/Feb/2010:15:54:35 -0700] "GET / HTTP/1.1" 200 16694 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
208.80.193.34 - - [02/Feb/2010:18:17:42 -0700] "GET / HTTP/1.0" 200 16694 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; IDT; ToucanSurf; .NET CLR 1.1.4322)"
204.236.197.86 - - [02/Feb/2010:18:36:55 -0700] "GET / HTTP/1.1" 200 16694 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
209.202.168.79 - - [03/Feb/2010:00:43:33 -0700] "GET /movies/id/2010-when-in-rome/ HTTP/1.0" 200 6548 "-" "GingerCrawler/1.0 (Language Assistant for Dyslexics; www.gingersoftware.com/crawler_agent.htm; support at ginger software dot com)"
66.147.236.94 - - [03/Feb/2010:00:49:27 -0700] "GET / HTTP/1.1" 200 2875 "-" "Mozilla/5.0 (compatible; Mp3Bot/0.7; +http://mp3realm.org/mp3bot/)"
72.44.42.173 - - [03/Feb/2010:07:38:45 -0700] "GET / HTTP/1.1" 200 16703 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
174.51.242.195 - - [03/Feb/2010:08:38:51 -0700] "GET / HTTP/1.1" 200 2854 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
65.55.106.110 - - [03/Feb/2010:08:56:44 -0700] "GET /faq/ HTTP/1.1" 200 3182 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
192.18.101.5 - - [03/Feb/2010:10:00:41 -0700] "GET / HTTP/1.1" 200 2854 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.17) Gecko/2009122116 Firefox/3.0.17 (.NET CLR 3.5.30729)"
192.18.101.5 - - [03/Feb/2010:10:00:59 -0700] "GET /users/tutorial/step-1/ HTTP/1.1" 200 4934 "http://www.criticcomrade.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.17) Gecko/2009122116 Firefox/3.0.17 (.NET CLR 3.5.30729)"
67.202.48.58 - - [03/Feb/2010:17:34:11 -0700] "GET / HTTP/1.1" 200 16703 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
67.202.0.47 - - [03/Feb/2010:18:59:31 -0700] "GET / HTTP/1.1" 200 16703 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
66.235.124.6 - - [04/Feb/2010:03:17:55 -0700] "GET / HTTP/1.1" 200 2853 "-" "Mozilla/5.0 (compatible; Ask Jeeves/Teoma; +http://about.ask.com/en/docs/about/webmasters.shtml)"
65.55.106.232 - - [04/Feb/2010:04:35:09 -0700] "GET / HTTP/1.1" 200 2853 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
208.80.193.34 - - [04/Feb/2010:06:50:15 -0700] "GET / HTTP/1.0" 200 16703 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; FunWebProducts; Media Center PC 3.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322; HbTools 4.8.4; MSN 9.0;MSN 9.1; MSNbVZ02; MSNmen-us; MSNcOTH)"
72.44.57.92 - - [04/Feb/2010:09:22:25 -0700] "GET / HTTP/1.1" 200 16703 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
174.129.153.52 - - [04/Feb/2010:10:05:04 -0700] "GET / HTTP/1.1" 200 16703 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
192.18.101.5 - - [04/Feb/2010:10:33:25 -0700] "GET / HTTP/1.1" 200 2853 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
203.131.250.73 - - [04/Feb/2010:14:05:15 -0700] "GET / HTTP/1.1" 200 16703 "-" "ichiro/4.0 (http://help.goo.ne.jp/door/crawler.html)"
174.129.136.47 - - [04/Feb/2010:16:37:19 -0700] "GET / HTTP/1.1" 200 16703 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
64.246.161.42 - - [04/Feb/2010:16:41:42 -0700] "GET / HTTP/1.1" 200 2853 "http://whois.domaintools.com/criticcomrade.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en; rv:1.9.0.13) Gecko/2009073022 Firefox/3.5.2 (.NET CLR 3.5.30729) SurveyBot/2.3 (DomainTools)"
174.129.136.94 - - [04/Feb/2010:17:29:43 -0700] "GET / HTTP/1.1" 200 16703 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
174.129.106.91 - - [04/Feb/2010:17:43:36 -0700] "GET / HTTP/1.1" 200 16703 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
67.202.10.125 - - [04/Feb/2010:18:25:14 -0700] "GET / HTTP/1.1" 200 16703 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
174.51.242.195 - - [04/Feb/2010:18:47:22 -0700] "GET / HTTP/1.1" 200 2853 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [04/Feb/2010:18:47:30 -0700] "GET /users/login/ HTTP/1.1" 200 2759 "http://www.criticcomrade.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [04/Feb/2010:18:47:34 -0700] "GET / HTTP/1.1" 200 3670 "http://www.criticcomrade.com/users/login/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [04/Feb/2010:18:47:34 -0700] "POST /form/login/ HTTP/1.1" 302 20 "http://www.criticcomrade.com/users/login/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [04/Feb/2010:18:49:00 -0700] "GET /movies/opening/ HTTP/1.1" 200 3614 "http://www.criticcomrade.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [04/Feb/2010:18:49:02 -0700] "GET /movies/id/2010-dear-john/ HTTP/1.1" 200 5318 "http://www.criticcomrade.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [04/Feb/2010:18:49:21 -0700] "GET /movies/id/2010-from-paris-with-love/ HTTP/1.1" 200 6061 "http://www.criticcomrade.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [04/Feb/2010:18:49:36 -0700] "GET /common/img/movie/2010-dear-john_poster.jpg HTTP/1.1" 200 6061 "http://www.criticcomrade.com/movies/id/2010-dear-john/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [04/Feb/2010:18:49:36 -0700] "GET /common/img/movie/2010-from-paris-with-love_poster.jpg HTTP/1.1" 200 6144 "http://www.criticcomrade.com/movies/id/2010-from-paris-with-love/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [04/Feb/2010:18:50:18 -0700] "GET /movies/id/2010-from-paris-with-love/ HTTP/1.1" 200 6061 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [04/Feb/2010:18:50:23 -0700] "GET /common/img/movie/2010-from-paris-with-love_poster.jpg HTTP/1.1" 200 6144 "http://www.criticcomrade.com/movies/id/2010-from-paris-with-love/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
67.202.42.161 - - [04/Feb/2010:21:50:53 -0700] "GET / HTTP/1.1" 200 16703 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
77.88.27.27 - - [04/Feb/2010:22:08:27 -0700] "GET / HTTP/1.1" 200 2853 "-" "Yandex/1.01.001 (compatible; Win16; I)"
203.131.250.73 - - [05/Feb/2010:00:31:27 -0700] "GET /search/ HTTP/1.1" 404 16360 "-" "DoCoMo/2.0 P901i(c100;TB;W24H11) (compatible; ichiro/mobile goo; +http://help.goo.ne.jp/door/crawler.html)"
203.131.250.73 - - [05/Feb/2010:00:32:35 -0700] "GET /faq/ HTTP/1.1" 200 17771 "-" "DoCoMo/2.0 P901i(c100;TB;W24H11) (compatible; ichiro/mobile goo; +http://help.goo.ne.jp/door/crawler.html)"
203.131.250.73 - - [05/Feb/2010:00:33:56 -0700] "GET /about/ HTTP/1.1" 200 18279 "-" "DoCoMo/2.0 P901i(c100;TB;W24H11) (compatible; ichiro/mobile goo; +http://help.goo.ne.jp/door/crawler.html)"
203.131.250.73 - - [05/Feb/2010:00:35:00 -0700] "GET / HTTP/1.1" 200 16703 "-" "DoCoMo/2.0 P901i(c100;TB;W24H11) (compatible; ichiro/mobile goo; +http://help.goo.ne.jp/door/crawler.html)"
203.131.250.73 - - [05/Feb/2010:01:28:13 -0700] "GET /search/ HTTP/1.1" 404 16360 "-" "DoCoMo/2.0 P901i(c100;TB;W24H11) (compatible; ichiro/mobile goo; +http://help.goo.ne.jp/door/crawler.html)"
203.131.250.73 - - [05/Feb/2010:01:29:21 -0700] "GET /faq/ HTTP/1.1" 200 17771 "-" "DoCoMo/2.0 P901i(c100;TB;W24H11) (compatible; ichiro/mobile goo; +http://help.goo.ne.jp/door/crawler.html)"
67.202.48.58 - - [05/Feb/2010:01:32:53 -0700] "GET / HTTP/1.1" 200 16703 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
65.55.107.237 - - [05/Feb/2010:02:26:57 -0700] "GET /movies/id/2009-alvin-and-the-chipmunks-the-squeakquel/ HTTP/1.1" 200 7167 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.40607; .NET CLR 3.0.30729; .NET CLR 3.5.30707; InfoPath.2)"
203.131.250.73 - - [05/Feb/2010:03:52:02 -0700] "GET /search/ HTTP/1.1" 404 16389 "-" "DoCoMo/2.0 P901i(c100;TB;W24H11) (compatible; ichiro/mobile goo; +http://help.goo.ne.jp/door/crawler.html)"
203.131.250.73 - - [05/Feb/2010:03:53:06 -0700] "GET /faq/ HTTP/1.1" 200 17800 "-" "DoCoMo/2.0 P901i(c100;TB;W24H11) (compatible; ichiro/mobile goo; +http://help.goo.ne.jp/door/crawler.html)"
203.131.250.73 - - [05/Feb/2010:03:54:10 -0700] "GET /about/ HTTP/1.1" 200 18308 "-" "DoCoMo/2.0 P901i(c100;TB;W24H11) (compatible; ichiro/mobile goo; +http://help.goo.ne.jp/door/crawler.html)"
203.131.250.73 - - [05/Feb/2010:03:55:12 -0700] "GET / HTTP/1.1" 200 16732 "-" "DoCoMo/2.0 P901i(c100;TB;W24H11) (compatible; ichiro/mobile goo; +http://help.goo.ne.jp/door/crawler.html)"
77.88.27.27 - - [05/Feb/2010:04:03:02 -0700] "GET /faq/ HTTP/1.1" 200 3196 "-" "Yandex/1.01.001 (compatible; Win16; I)"
67.202.0.47 - - [05/Feb/2010:04:17:47 -0700] "GET / HTTP/1.1" 200 16732 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
72.44.48.77 - - [05/Feb/2010:05:56:03 -0700] "GET / HTTP/1.1" 200 16732 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
192.18.101.5 - - [05/Feb/2010:09:06:29 -0700] "GET / HTTP/1.1" 200 2867 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
77.88.27.27 - - [05/Feb/2010:09:35:28 -0700] "GET /about/ HTTP/1.1" 200 3456 "-" "Yandex/1.01.001 (compatible; Win16; I)"
65.55.218.158 - - [05/Feb/2010:13:22:53 -0700] "GET /about/ HTTP/1.1" 200 3456 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
67.202.42.161 - - [05/Feb/2010:14:03:45 -0700] "GET / HTTP/1.1" 200 16732 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
174.129.146.94 - - [05/Feb/2010:15:12:52 -0700] "GET / HTTP/1.0" 200 16732 "-" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)"
174.51.242.195 - - [05/Feb/2010:16:43:08 -0700] "GET / HTTP/1.1" 200 2867 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [05/Feb/2010:16:43:14 -0700] "GET /users/login/ HTTP/1.1" 200 2771 "http://www.criticcomrade.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [05/Feb/2010:16:43:17 -0700] "GET / HTTP/1.1" 200 3710 "http://www.criticcomrade.com/users/login/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
174.51.242.195 - - [05/Feb/2010:16:43:17 -0700] "POST /form/login/ HTTP/1.1" 302 20 "http://www.criticcomrade.com/users/login/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
38.99.96.76 - - [05/Feb/2010:17:12:12 -0700] "GET / HTTP/1.1" 200 2867 "-" "Mozilla/5.0 (compatible; ScoutJet; +http://www.scoutjet.com/)"
72.44.54.185 - - [05/Feb/2010:18:01:53 -0700] "GET / HTTP/1.1" 200 16732 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
208.80.193.42 - - [05/Feb/2010:20:22:38 -0700] "GET / HTTP/1.0" 200 16732 "-" "Mozilla/4.0 (compatible; MSIE 7.0; America Online Browser 1.1; Windows NT 5.1; FunWebProducts; .NET CLR 1.0.3705; Media Center PC 2.8)"
174.129.155.12 - - [06/Feb/2010:00:14:53 -0700] "GET / HTTP/1.1" 200 16732 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
174.129.144.34 - - [06/Feb/2010:00:26:54 -0700] "GET / HTTP/1.1" 200 16732 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
204.236.197.86 - - [06/Feb/2010:01:47:47 -0700] "GET / HTTP/1.1" 200 16732 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
67.202.2.164 - - [06/Feb/2010:11:37:02 -0700] "GET / HTTP/1.1" 200 16731 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
204.236.212.231 - - [06/Feb/2010:11:53:54 -0700] "GET / HTTP/1.1" 200 16731 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
174.129.84.116 - - [06/Feb/2010:14:21:30 -0700] "GET / HTTP/1.1" 200 16731 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
209.202.168.78 - - [06/Feb/2010:16:34:25 -0700] "GET /movies/id/2010-when-in-rome/ HTTP/1.0" 200 6727 "-" "GingerCrawler/1.0 (Language Assistant for Dyslexics; www.gingersoftware.com/crawler_agent.htm; support at ginger software dot com)"
174.51.242.195 - - [06/Feb/2010:22:16:23 -0700] "GET / HTTP/1.1" 200 2868 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729)"
95.108.151.5 - - [07/Feb/2010:00:14:11 -0700] "GET / HTTP/1.1" 200 16731 "-" "Yandex/1.01.001 (compatible; Win16; m)"
204.236.242.141 - - [07/Feb/2010:00:56:56 -0700] "GET / HTTP/1.1" 200 16731 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
72.44.57.92 - - [07/Feb/2010:03:30:42 -0700] "GET / HTTP/1.1" 200 16731 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
209.202.168.75 - - [07/Feb/2010:05:53:36 -0700] "GET /movies/id/2010-when-in-rome/ HTTP/1.0" 200 6737 "-" "GingerCrawler/1.0 (Language Assistant for Dyslexics; www.gingersoftware.com/crawler_agent.htm; support at ginger software dot com)"
208.80.193.28 - - [07/Feb/2010:09:09:09 -0700] "GET / HTTP/1.0" 200 16731 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 1.0.3705; ZangoToolbar 4.8.2)"
99.70.125.136 - - [07/Feb/2010:10:55:14 -0700] "GET /users/tutorial/step-1/ HTTP/1.1" 200 4953 "http://www.criticcomrade.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.0.249.78 Safari/532.5"
99.70.125.136 - - [07/Feb/2010:10:56:36 -0700] "POST /form/user_quick_rate/ HTTP/1.1" 302 20 "http://www.criticcomrade.com/users/tutorial/step-1/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.0.249.78 Safari/532.5"
99.70.125.136 - - [07/Feb/2010:10:57:07 -0700] "GET /users/tutorial/step-2/ HTTP/1.1" 200 4358 "http://www.criticcomrade.com/users/tutorial/step-1/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.0.249.78 Safari/532.5"
72.44.56.37 - - [07/Feb/2010:12:03:16 -0700] "GET / HTTP/1.1" 200 16731 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
173.160.113.28 - - [07/Feb/2010:12:07:31 -0700] "GET / HTTP/1.0" 200 16095 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.9) Gecko/20071025 Firefox/2.0.0.9"
173.160.113.28 - - [07/Feb/2010:12:07:36 -0700] "GET / HTTP/1.1" 200 16731 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.9) Gecko/20071025 Firefox/2.0.0.9"
173.160.113.28 - - [07/Feb/2010:12:07:36 -0700] "GET / HTTP/1.1" 301 359 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.9) Gecko/20071025 Firefox/2.0.0.9"
204.236.211.119 - - [07/Feb/2010:14:38:07 -0700] "GET / HTTP/1.1" 200 16731 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
77.88.27.27 - - [07/Feb/2010:15:09:03 -0700] "GET / HTTP/1.1" 200 2869 "-" "Yandex/1.01.001 (compatible; Win16; I)"
99.70.125.136 - - [07/Feb/2010:18:52:10 -0700] "GET / HTTP/1.1" 200 2869 "http://www.criticcomrade.com/users/tutorial/step-2/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.0.249.78 Safari/532.5"
99.70.125.136 - - [07/Feb/2010:18:52:15 -0700] "GET /users/tutorial/step-1/ HTTP/1.1" 200 4953 "http://www.criticcomrade.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.0.249.78 Safari/532.5"
99.70.125.136 - - [07/Feb/2010:18:53:20 -0700] "POST /form/user_quick_rate/ HTTP/1.1" 302 20 "http://www.criticcomrade.com/users/tutorial/step-1/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.0.249.78 Safari/532.5"
99.70.125.136 - - [07/Feb/2010:18:53:57 -0700] "GET /users/tutorial/step-2/ HTTP/1.1" 200 4293 "http://www.criticcomrade.com/users/tutorial/step-1/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.0.249.78 Safari/532.5"
99.70.125.136 - - [07/Feb/2010:19:04:52 -0700] "GET /critics/id/josh-bell-at-las-vegas-weekly/ HTTP/1.1" 200 14205 "http://www.criticcomrade.com/users/tutorial/step-2/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.0.249.78 Safari/532.5"
99.70.125.136 - - [07/Feb/2010:19:08:32 -0700] "GET /critics/id/robin-clifford-at-reeling-reviews/ HTTP/1.1" 200 17024 "http://www.criticcomrade.com/users/tutorial/step-2/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.0.249.78 Safari/532.5"
99.70.125.136 - - [07/Feb/2010:19:11:30 -0700] "GET /critics/id/sonny-bunch-at-washington-times/ HTTP/1.1" 200 10983 "http://www.criticcomrade.com/users/tutorial/step-2/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.5 (KHTML, like Gecko) Chrome/4.0.249.78 Safari/532.5"
72.44.48.77 - - [07/Feb/2010:19:27:43 -0700] "GET / HTTP/1.1" 200 16731 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
75.101.254.111 - - [07/Feb/2010:20:23:14 -0700] "GET / HTTP/1.1" 200 16731 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
174.129.171.75 - - [07/Feb/2010:20:32:31 -0700] "GET / HTTP/1.1" 200 16731 "-" "Mozilla/5.0 (compatible; spbot/1.0; +http://www.seoprofiler.com/bot/ )"
